trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.1, 'e': 0.832691910104472}",25,0,-59.32110034173635,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
184,False,"{'a': 0.1, 'e': 0.8318592181943675}",20,0,-39.38165203656801,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
185,False,"{'a': 0.1, 'e': 0.8310273589761731}",25,0,-61.90259646428696,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
186,False,"{'a': 0.1, 'e': 0.8301963316171969}",25,0,-43.29997957426947,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
187,False,"{'a': 0.1, 'e': 0.8293661352855797}",30,0,-162.25864786097108,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
188,False,"{'a': 0.1, 'e': 0.8285367691502942}",20,0,-101.36896599928654,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
189,False,"{'a': 0.1, 'e': 0.8277082323811439}",30,0,-90.00100815253555,"{0: 18, 1: 2, 2: 10, 3: 0, 4: 0}",0
190,False,"{'a': 0.1, 'e': 0.8268805241487627}",20,0,-53.93210605705166,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
191,False,"{'a': 0.1, 'e': 0.826053643624614}",20,12,-14.870011642821302,"{0: 4, 1: 4, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.1, 'e': 0.8252275899809893}",20,1,-20.559861525758546,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
193,False,"{'a': 0.1, 'e': 0.8244023623910083}",20,0,-64.96193927728612,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
194,False,"{'a': 0.1, 'e': 0.8235779600286173}",20,0,-136.40763345448048,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
195,False,"{'a': 0.1, 'e': 0.8227543820685886}",30,0,-98.44537112209571,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
196,False,"{'a': 0.1, 'e': 0.8219316276865201}",30,0,-89.42164056273153,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
197,False,"{'a': 0.1, 'e': 0.8211096960588335}",20,0,-40.97248897491353,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
198,False,"{'a': 0.1, 'e': 0.8202885863627748}",35,7,-88.09826735704176,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 1}",1
199,False,"{'a': 0.1, 'e': 0.819468297776412}",20,0,-34.452382838830815,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
200,False,"{'a': 0.1, 'e': 0.8186488294786356}",25,0,-44.27613127390039,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
201,False,"{'a': 0.1, 'e': 0.8178301806491569}",20,0,-84.994217057922,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
202,False,"{'a': 0.1, 'e': 0.8170123504685077}",25,0,-110.6777372402316,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
203,False,"{'a': 0.1, 'e': 0.8161953381180392}",25,0,-58.65886931421528,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
204,False,"{'a': 0.1, 'e': 0.8153791427799212}",25,0,-126.71506887456331,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
205,False,"{'a': 0.1, 'e': 0.8145637636371413}",25,0,-144.4269812378631,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
206,False,"{'a': 0.1, 'e': 0.8137491998735041}",20,0,-91.40505979935281,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.8129354506736306}",25,0,-124.6068608040578,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
208,False,"{'a': 0.1, 'e': 0.812122515222957}",25,2,-67.62706886907797,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 1}",1
209,False,"{'a': 0.1, 'e': 0.8113103927077341}",25,0,-133.89969847854613,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
210,False,"{'a': 0.1, 'e': 0.8104990823150263}",20,2,-122.86435235365302,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 2}",1
211,False,"{'a': 0.1, 'e': 0.8096885832327113}",25,0,-113.08759802633544,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
212,False,"{'a': 0.1, 'e': 0.8088788946494786}",30,7,-59.514447724900506,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 0}",1
213,False,"{'a': 0.1, 'e': 0.8080700157548291}",30,12,1.474833592502646,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.1, 'e': 0.8072619457390743}",35,0,-120.63106803490695,"{0: 24, 1: 4, 2: 5, 3: 0, 4: 2}",0
215,False,"{'a': 0.1, 'e': 0.8064546837933352}",25,8,-20.131254743915463,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
216,False,"{'a': 0.1, 'e': 0.8056482291095418}",35,0,-83.52889437033312,"{0: 26, 1: 2, 2: 5, 3: 1, 4: 1}",0
217,False,"{'a': 0.1, 'e': 0.8048425808804324}",25,0,-188.650860251954,"{0: 12, 1: 2, 2: 7, 3: 2, 4: 2}",0
218,False,"{'a': 0.1, 'e': 0.8040377382995519}",20,3,-56.088640318023174,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
219,False,"{'a': 0.1, 'e': 0.8032337005612523}",20,0,-60.57219626127171,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
220,False,"{'a': 0.1, 'e': 0.8024304668606911}",20,0,-86.14422704077582,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.8016280363938304}",25,3,-87.66328380402064,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
222,False,"{'a': 0.1, 'e': 0.8008264083574366}",20,0,-70.51463782278518,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
223,False,"{'a': 0.1, 'e': 0.8000255819490791}",30,9,-196.22226922564118,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 4}",1
224,False,"{'a': 0.1, 'e': 0.79922555636713}",25,0,-51.603728883223894,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
225,False,"{'a': 0.1, 'e': 0.7984263308107629}",25,13,-27.42856377034902,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 0}",1
226,False,"{'a': 0.1, 'e': 0.7976279044799521}",25,0,-147.48327493218778,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
227,False,"{'a': 0.1, 'e': 0.7968302765754722}",35,0,-46.32567275868159,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
228,False,"{'a': 0.1, 'e': 0.7960334462988967}",25,0,-148.48648284362173,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
229,False,"{'a': 0.1, 'e': 0.7952374128525979}",20,0,-29.00344891368315,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
230,False,"{'a': 0.1, 'e': 0.7944421754397453}",20,0,-80.89526073121782,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
231,False,"{'a': 0.1, 'e': 0.7936477332643055}",30,0,-119.2271631846012,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
232,False,"{'a': 0.1, 'e': 0.7928540855310412}",20,6,3.7257429039752745,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
233,False,"{'a': 0.1, 'e': 0.7920612314455101}",20,0,-109.23617527681354,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
234,False,"{'a': 0.1, 'e': 0.7912691702140646}",30,8,-63.3610581496747,"{0: 16, 1: 0, 2: 3, 3: 3, 4: 0}",1
235,False,"{'a': 0.1, 'e': 0.7904779010438505}",25,0,-12.124716694092758,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
236,False,"{'a': 0.1, 'e': 0.7896874231428067}",30,0,-35.87260262398528,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
237,False,"{'a': 0.1, 'e': 0.7888977357196639}",20,0,-9.79338591911161,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
238,False,"{'a': 0.1, 'e': 0.7881088379839443}",20,0,-85.58659881489469,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
239,False,"{'a': 0.1, 'e': 0.7873207291459603}",30,16,-4.5655726968160195,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.1, 'e': 0.7865334084168143}",20,0,-106.96826429707596,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
241,False,"{'a': 0.1, 'e': 0.7857468750083975}",25,0,-122.50434670402902,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
242,False,"{'a': 0.1, 'e': 0.7849611281333891}",25,0,-116.13218832575741,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",1
243,False,"{'a': 0.1, 'e': 0.7841761670052557}",20,0,-69.72743384646799,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
244,False,"{'a': 0.1, 'e': 0.7833919908382505}",25,1,-64.81055767061504,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 1}",1
245,False,"{'a': 0.1, 'e': 0.7826085988474122}",30,22,10.793040947557797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.1, 'e': 0.7818259902485648}",20,0,-138.4495742254772,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
247,False,"{'a': 0.1, 'e': 0.7810441642583162}",20,0,-135.84715160096306,"{0: 9, 1: 4, 2: 3, 3: 3, 4: 1}",0
248,False,"{'a': 0.1, 'e': 0.780263120094058}",20,0,-143.19722773792495,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
249,False,"{'a': 0.1, 'e': 0.7794828569739639}",30,0,-97.61009432227686,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
250,False,"{'a': 0.1, 'e': 0.7787033741169899}",25,0,-111.37254748035046,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
251,False,"{'a': 0.1, 'e': 0.7779246707428729}",30,0,-196.32457737274407,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
252,False,"{'a': 0.1, 'e': 0.7771467460721301}",20,0,-99.00382556306566,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
253,False,"{'a': 0.1, 'e': 0.7763695993260579}",20,0,-82.90932536246537,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.7755932297267318}",20,0,-36.245679117041306,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
255,False,"{'a': 0.1, 'e': 0.7748176364970051}",20,0,-207.70753013505214,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
256,False,"{'a': 0.1, 'e': 0.7740428188605081}",25,0,-169.92802634945417,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
257,False,"{'a': 0.1, 'e': 0.7732687760416476}",25,0,-70.95130479040613,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
258,False,"{'a': 0.1, 'e': 0.7724955072656059}",25,8,-121.63790649179293,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 2}",1
259,False,"{'a': 0.1, 'e': 0.7717230117583403}",30,9,20.816680129398218,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.1, 'e': 0.770951288746582}",20,0,-57.96968185358043,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
261,False,"{'a': 0.1, 'e': 0.7701803374578354}",25,4,-108.05312940509913,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 2}",1
262,False,"{'a': 0.1, 'e': 0.7694101571203776}",25,0,-119.94573682072516,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
263,False,"{'a': 0.1, 'e': 0.7686407469632572}",30,0,-100.74431318187142,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
264,False,"{'a': 0.1, 'e': 0.767872106216294}",35,0,-86.21452596008785,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 1}",0
265,False,"{'a': 0.1, 'e': 0.7671042341100777}",25,0,-145.90707457528814,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
266,False,"{'a': 0.1, 'e': 0.7663371298759676}",25,8,-90.47402336029867,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 1}",1
267,False,"{'a': 0.1, 'e': 0.7655707927460916}",25,0,-107.38738529038199,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
268,False,"{'a': 0.1, 'e': 0.7648052219533455}",20,0,-109.57782513300768,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
269,False,"{'a': 0.1, 'e': 0.7640404167313921}",20,0,-41.74173539411352,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
270,False,"{'a': 0.1, 'e': 0.7632763763146607}",25,0,-94.37490725779566,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
271,False,"{'a': 0.1, 'e': 0.7625130999383462}",20,4,-84.04453605031243,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
272,False,"{'a': 0.1, 'e': 0.7617505868384078}",25,0,-91.76631844994188,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
273,False,"{'a': 0.1, 'e': 0.7609888362515693}",25,0,-25.87853404428552,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
274,False,"{'a': 0.1, 'e': 0.7602278474153178}",20,0,-52.317656871215995,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
275,False,"{'a': 0.1, 'e': 0.7594676195679024}",20,0,-40.76920375965039,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
276,False,"{'a': 0.1, 'e': 0.7587081519483345}",20,0,-96.38088602161817,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
277,False,"{'a': 0.1, 'e': 0.7579494437963862}",35,0,-70.77672552820341,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
278,False,"{'a': 0.1, 'e': 0.7571914943525898}",25,0,-153.2685053636761,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
279,False,"{'a': 0.1, 'e': 0.7564343028582372}",20,0,-48.28249950935273,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
280,False,"{'a': 0.1, 'e': 0.755677868555379}",20,1,4.655670919907068,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.1, 'e': 0.7549221906868236}",25,0,-39.91614833371678,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
282,False,"{'a': 0.1, 'e': 0.7541672684961368}",20,0,-124.60005024435645,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
283,False,"{'a': 0.1, 'e': 0.7534131012276407}",25,0,-15.070316700306826,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
284,False,"{'a': 0.1, 'e': 0.752659688126413}",20,0,-137.08403421900178,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
285,False,"{'a': 0.1, 'e': 0.7519070284382866}",25,4,-100.28420589111698,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 1}",1
286,False,"{'a': 0.1, 'e': 0.7511551214098483}",20,0,-6.369418535991979,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
287,False,"{'a': 0.1, 'e': 0.7504039662884385}",25,0,-82.49979935408044,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
288,False,"{'a': 0.1, 'e': 0.7496535623221501}",20,0,-87.2135248028909,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
289,False,"{'a': 0.1, 'e': 0.7489039087598279}",20,0,-148.5190808095424,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
290,False,"{'a': 0.1, 'e': 0.7481550048510681}",20,0,-51.494541406029455,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
291,False,"{'a': 0.1, 'e': 0.747406849846217}",20,0,-134.22601536327716,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
292,False,"{'a': 0.1, 'e': 0.7466594429963708}",25,12,-52.840535397183295,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
293,False,"{'a': 0.1, 'e': 0.7459127835533744}",25,0,-75.49061721642524,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
294,False,"{'a': 0.1, 'e': 0.745166870769821}",20,0,-57.0664932243857,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
295,False,"{'a': 0.1, 'e': 0.7444217038990512}",25,0,-36.24614235464446,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.7436772821951522}",20,0,-38.29350684704306,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
297,False,"{'a': 0.1, 'e': 0.742933604912957}",20,0,-36.523795499247555,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
298,False,"{'a': 0.1, 'e': 0.7421906713080441}",25,0,-92.91406400340428,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
299,False,"{'a': 0.1, 'e': 0.741448480636736}",30,9,-33.157886739368585,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 0}",1
300,False,"{'a': 0.1, 'e': 0.7407070321560992}",30,0,-138.61059195496662,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
301,False,"{'a': 0.1, 'e': 0.7399663251239431}",20,0,-111.04072369605261,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
302,False,"{'a': 0.1, 'e': 0.7392263587988193}",25,6,-24.791945899772195,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
303,False,"{'a': 0.1, 'e': 0.7384871324400204}",20,0,-143.379768993947,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
304,False,"{'a': 0.1, 'e': 0.7377486453075803}",25,8,-26.642299003989933,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
305,False,"{'a': 0.1, 'e': 0.7370108966622728}",30,0,-123.77928744308439,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
306,False,"{'a': 0.1, 'e': 0.7362738857656105}",20,0,-64.05015012142213,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
307,False,"{'a': 0.1, 'e': 0.7355376118798449}",35,17,-4.863691656360497,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.1, 'e': 0.7348020742679651}",30,15,-48.29722897147395,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
309,False,"{'a': 0.1, 'e': 0.734067272193697}",35,0,-77.18735700609054,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.7333332049215034}",20,0,-50.072435020761425,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
311,False,"{'a': 0.1, 'e': 0.7325998717165819}",25,0,-127.6837572134634,"{0: 19, 1: 0, 2: 1, 3: 3, 4: 2}",0
312,False,"{'a': 0.1, 'e': 0.7318672718448653}",25,0,-65.01493102591711,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
313,False,"{'a': 0.1, 'e': 0.7311354045730205}",30,0,-110.02773447758601,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
314,False,"{'a': 0.1, 'e': 0.7304042691684475}",20,0,-71.74729807878357,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.729673864899279}",30,0,-53.33158753924827,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
316,False,"{'a': 0.1, 'e': 0.7289441910343797}",20,0,-48.87231191548783,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
317,False,"{'a': 0.1, 'e': 0.7282152468433454}",30,0,-109.98478958070262,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
318,False,"{'a': 0.1, 'e': 0.727487031596502}",25,0,-40.0441681471276,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
319,False,"{'a': 0.1, 'e': 0.7267595445649054}",20,0,-50.86756821042698,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
320,False,"{'a': 0.1, 'e': 0.7260327850203405}",20,7,-0.12087549850056423,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
321,False,"{'a': 0.1, 'e': 0.7253067522353203}",25,0,-66.99138382343433,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
322,False,"{'a': 0.1, 'e': 0.7245814454830849}",25,0,-101.24893952213651,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
323,False,"{'a': 0.1, 'e': 0.7238568640376019}",20,0,-69.91314974920945,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.7231330071735642}",20,3,-7.024403950383629,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.7224098741663907}",20,0,-63.145400936589255,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
326,False,"{'a': 0.1, 'e': 0.7216874642922243}",25,0,-105.58947408362171,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
327,False,"{'a': 0.1, 'e': 0.7209657768279321}",35,1,-89.14112756085186,"{0: 24, 1: 2, 2: 6, 3: 1, 4: 1}",1
328,False,"{'a': 0.1, 'e': 0.7202448110511042}",30,0,-238.9187591903243,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 4}",0
329,False,"{'a': 0.1, 'e': 0.719524566240053}",25,0,-176.4065538209481,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
330,False,"{'a': 0.1, 'e': 0.718805041673813}",20,0,-62.97299698849044,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
331,False,"{'a': 0.1, 'e': 0.7180862366321391}",25,10,-18.45889818370289,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
332,False,"{'a': 0.1, 'e': 0.7173681503955069}",20,8,-89.84346141771088,"{0: 7, 1: 1, 2: 0, 3: 3, 4: 1}",1
333,False,"{'a': 0.1, 'e': 0.7166507822451115}",20,0,-51.973218188170954,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
334,False,"{'a': 0.1, 'e': 0.7159341314628663}",20,0,-41.86889534726513,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
335,False,"{'a': 0.1, 'e': 0.7152181973314035}",25,2,-89.12152128542834,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 2}",1
336,False,"{'a': 0.1, 'e': 0.7145029791340721}",20,0,-50.45003994989128,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
337,False,"{'a': 0.1, 'e': 0.713788476154938}",25,0,-104.78119327918907,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
338,False,"{'a': 0.1, 'e': 0.7130746876787831}",25,0,-23.810150233234427,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
339,False,"{'a': 0.1, 'e': 0.7123616129911043}",20,0,-123.62544316190372,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
340,False,"{'a': 0.1, 'e': 0.7116492513781132}",20,1,-84.4748825189771,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
341,False,"{'a': 0.1, 'e': 0.7109376021267351}",30,0,-132.383662511762,"{0: 17, 1: 3, 2: 6, 3: 4, 4: 0}",0
342,False,"{'a': 0.1, 'e': 0.7102266645246084}",30,0,-76.00888222766493,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
343,False,"{'a': 0.1, 'e': 0.7095164378600838}",20,0,-71.9067785147894,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.7088069214222237}",30,0,-62.69289195602277,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
345,False,"{'a': 0.1, 'e': 0.7080981145008014}",35,13,-73.16657642964897,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
346,False,"{'a': 0.1, 'e': 0.7073900163863006}",20,0,-44.37014472463188,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
347,False,"{'a': 0.1, 'e': 0.7066826263699143}",30,24,11.88750635278958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.1, 'e': 0.7059759437435444}",20,0,-13.476774603272023,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
349,False,"{'a': 0.1, 'e': 0.7052699677998009}",25,0,-53.587098895990835,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
350,False,"{'a': 0.1, 'e': 0.704564697832001}",20,0,-74.54734949559567,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.7038601331341691}",35,13,-93.53660307674225,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 2}",1
352,False,"{'a': 0.1, 'e': 0.7031562730010349}",20,5,1.8505345155546817,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.1, 'e': 0.7024531167280339}",25,0,-162.09446080458923,"{0: 16, 1: 3, 2: 1, 3: 2, 4: 3}",0
354,False,"{'a': 0.1, 'e': 0.7017506636113058}",20,0,-112.80886622244867,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
355,False,"{'a': 0.1, 'e': 0.7010489129476946}",20,0,-98.02388986042641,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
356,False,"{'a': 0.1, 'e': 0.7003478640347468}",25,4,-134.36825845955082,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 3}",1
357,False,"{'a': 0.1, 'e': 0.6996475161707121}",35,0,-1.7007820881305626,"{0: 30, 1: 2, 2: 3, 3: 0, 4: 0}",0
358,False,"{'a': 0.1, 'e': 0.6989478686545414}",20,0,-10.728599602271414,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
359,False,"{'a': 0.1, 'e': 0.6982489207858869}",20,14,-3.6581014077797827,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.6975506718651009}",25,0,-77.0227220464301,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
361,False,"{'a': 0.1, 'e': 0.6968531211932358}",20,0,-122.25256286056117,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
362,False,"{'a': 0.1, 'e': 0.6961562680720426}",25,13,10.2376858227324,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.1, 'e': 0.6954601118039706}",25,0,-93.67298168862894,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
364,False,"{'a': 0.1, 'e': 0.6947646516921666}",30,2,-88.48653074694448,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 2}",1
365,False,"{'a': 0.1, 'e': 0.6940698870404745}",20,3,-90.50837488230655,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 1}",1
366,False,"{'a': 0.1, 'e': 0.693375817153434}",35,11,-39.882690819023615,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
